grid,m,dt,seed,epoch,gamma,sV
chronic,26,0,152,88,8.0,2.0
chronic,26,0,152,89,8.0,2.0
chronic,26,0,152,90,8.0,1.0
chronic,26,0,152,91,8.0,0.0
chronic,26,0,152,92,8.0,1.0
chronic,26,0,152,93,8.0,2.0
chronic,26,0,152,94,8.0,2.0
chronic,26,0,152,95,8.0,0.0
chronic,26,0,152,96,8.0,2.0
chronic,26,0,152,97,8.0,1.0
chronic,26,0,152,98,8.0,1.0
chronic,26,0,152,99,8.0,1.0
chronic,26,0,152,100,8.0,1.0
chronic,26,0,153,50,8.0,5.0
chronic,26,0,153,51,8.0,1.0
chronic,26,0,153,52,8.0,1.0
chronic,26,0,153,53,8.0,2.0
chronic,26,0,153,54,8.0,0.0
chronic,26,0,153,55,8.0,0.0
chronic,26,0,153,56,8.0,0.0
chronic,26,0,153,57,8.0,1.0
chronic,26,0,153,58,8.0,0.0
chronic,26,0,153,59,8.0,1.0
chronic,26,0,153,60,8.0,1.0
chronic,26,0,153,61,8.0,2.0
chronic,26,0,153,62,10.0,2.0
chronic,26,0,153,63,10.0,4.0
chronic,26,0,153,64,10.0,0.0
chronic,26,0,153,65,10.0,0.0
chronic,26,0,153,66,10.0,0.0
chronic,26,0,153,67,10.0,1.0
chronic,26,0,153,68,10.0,0.0
chronic,26,0,153,69,10.0,2.0
chronic,26,0,153,70,10.0,0.0
chronic,26,0,153,71,10.0,0.0
chronic,26,0,153,72,10.0,1.0
chronic,26,0,153,73,10.0,0.0
chronic,26,0,153,74,10.0,3.0
chronic,26,0,153,75,12.0,7.0
chronic,26,0,153,76,10.0,0.0
chronic,26,0,153,77,10.0,1.0
chronic,26,0,153,78,12.0,3.0
chronic,26,0,153,79,12.0,2.0
chronic,26,0,153,80,12.0,4.0
chronic,26,0,153,81,12.0,1.0
chronic,26,0,153,82,12.0,3.0
chronic,26,0,153,83,12.0,0.0
chronic,26,0,153,84,12.0,2.0
chronic,26,0,153,85,12.0,3.0
chronic,26,0,153,86,13.0,3.0
chronic,26,0,153,87,14.0,2.0
chronic,26,0,153,88,15.0,3.0
chronic,26,0,153,89,15.0,2.0
chronic,26,0,153,90,15.0,2.0
chronic,26,0,153,91,15.0,1.0
chronic,26,0,153,92,15.0,1.0
chronic,26,0,153,93,15.0,3.0
chronic,26,0,153,94,15.0,0.0
chronic,26,0,153,95,15.0,2.0
chronic,26,0,153,96,15.0,10.0
chronic,26,0,153,97,15.0,11.0
chronic,26,0,153,98,15.0,9.0
chronic,26,0,153,99,15.0,9.0
chronic,26,0,153,100,14.0,3.0
chronic,26,0,154,50,21.0,12.0
chronic,26,0,154,51,19.0,6.0
chronic,26,0,154,52,17.0,0.0
chronic,26,0,154,53,17.0,0.0
chronic,26,0,154,54,18.0,4.0
chronic,26,0,154,55,19.0,0.0
chronic,26,0,154,56,19.0,3.0
chronic,26,0,154,57,19.0,1.0
chronic,26,0,154,58,19.0,4.0
chronic,26,0,154,59,19.0,7.0
chronic,26,0,154,60,19.0,13.0
chronic,26,0,154,61,19.0,16.0
chronic,26,0,154,62,21.0,15.0
chronic,26,0,154,63,23.0,14.0
chronic,26,0,154,64,22.0,10.0
chronic,26,0,154,65,22.0,2.0
chronic,26,0,154,66,22.0,5.0
chronic,26,0,154,67,22.0,7.0
chronic,26,0,154,68,22.0,1.0
chronic,26,0,154,69,22.0,1.0
chronic,26,0,154,70,22.0,2.0
chronic,26,0,154,71,22.0,4.0
chronic,26,0,154,72,22.0,1.0
chronic,26,0,154,73,22.0,21.0
chronic,26,0,154,74,22.0,19.0
chronic,26,0,154,75,25.0,23.0
chronic,26,0,154,76,26.0,15.0
chronic,26,0,154,77,25.0,15.0
chronic,26,0,154,78,28.0,13.0
chronic,26,0,154,79,25.0,3.0
chronic,26,0,154,80,24.0,8.0
chronic,26,0,154,81,24.0,5.0
chronic,26,0,154,82,24.0,3.0
chronic,26,0,154,83,24.0,3.0
chronic,26,0,154,84,24.0,4.0
chronic,26,0,154,85,24.0,5.0
chronic,26,0,154,86,24.0,4.0
chronic,26,0,154,87,24.0,1.0
chronic,26,0,154,88,24.0,3.0
chronic,26,0,154,89,24.0,4.0
chronic,26,0,154,90,24.0,23.0
chronic,26,0,154,91,24.0,19.0
chronic,26,0,154,92,31.0,24.0
chronic,26,0,154,93,32.0,25.0
chronic,26,0,154,94,34.0,23.0
chronic,26,0,154,95,35.0,22.0
chronic,26,0,154,96,34.0,16.0
chronic,26,0,154,97,35.0,12.0
chronic,26,0,154,98,35.0,4.0
chronic,26,0,154,99,35.0,2.0
chronic,26,0,154,100,38.0,7.0
chronic,26,0,155,50,5.0,3.0
chronic,26,0,155,51,5.0,3.0
chronic,26,0,155,52,5.0,0.0
chronic,26,0,155,53,5.0,0.0
chronic,26,0,155,54,5.0,3.0
chronic,26,0,155,55,5.0,3.0
chronic,26,0,155,56,5.0,2.0
chronic,26,0,155,57,5.0,0.0
chronic,26,0,155,58,5.0,0.0
chronic,26,0,155,59,5.0,1.0
chronic,26,0,155,60,5.0,2.0
chronic,26,0,155,61,5.0,1.0
chronic,26,0,155,62,5.0,1.0
chronic,26,0,155,63,5.0,0.0
chronic,26,0,155,64,5.0,1.0
chronic,26,0,155,65,5.0,1.0
chronic,26,0,155,66,5.0,1.0
chronic,26,0,155,67,5.0,1.0
chronic,26,0,155,68,5.0,0.0
chronic,26,0,155,69,5.0,1.0
chronic,26,0,155,70,5.0,1.0
chronic,26,0,155,71,5.0,2.0
chronic,26,0,155,72,5.0,1.0
chronic,26,0,155,73,5.0,2.0
chronic,26,0,155,74,5.0,1.0
chronic,26,0,155,75,5.0,1.0
chronic,26,0,155,76,5.0,0.0
chronic,26,0,155,77,5.0,1.0
chronic,26,0,155,78,5.0,2.0
chronic,26,0,155,79,5.0,0.0
chronic,26,0,155,80,5.0,0.0
chronic,26,0,155,81,5.0,2.0
chronic,26,0,155,82,5.0,0.0
chronic,26,0,155,83,5.0,1.0
chronic,26,0,155,84,5.0,1.0
chronic,26,0,155,85,5.0,2.0
chronic,26,0,155,86,5.0,2.0
chronic,26,0,155,87,5.0,0.0
chronic,26,0,155,88,5.0,1.0
chronic,26,0,155,89,5.0,0.0
chronic,26,0,155,90,5.0,0.0
chronic,26,0,155,91,5.0,1.0
chronic,26,0,155,92,5.0,0.0
chronic,26,0,155,93,5.0,1.0
chronic,26,0,155,94,5.0,1.0
chronic,26,0,155,95,5.0,2.0
chronic,26,0,155,96,5.0,1.0
chronic,26,0,155,97,5.0,0.0
chronic,26,0,155,98,5.0,1.0
chronic,26,0,155,99,5.0,1.0
chronic,26,0,155,100,5.0,0.0
chronic,26,0,156,50,10.0,0.0
chronic,26,0,156,51,10.0,0.0
chronic,26,0,156,52,10.0,0.0
chronic,26,0,156,53,10.0,0.0
chronic,26,0,156,54,10.0,1.0
chronic,26,0,156,55,10.0,2.0
chronic,26,0,156,56,10.0,2.0
chronic,26,0,156,57,10.0,1.0
chronic,26,0,156,58,10.0,2.0
chronic,26,0,156,59,10.0,1.0
chronic,26,0,156,60,10.0,2.0
chronic,26,0,156,61,10.0,1.0
chronic,26,0,156,62,10.0,1.0
chronic,26,0,156,63,10.0,1.0
chronic,26,0,156,64,10.0,3.0
chronic,26,0,156,65,10.0,4.0
chronic,26,0,156,66,10.0,3.0
chronic,26,0,156,67,10.0,3.0
chronic,26,0,156,68,10.0,4.0
chronic,26,0,156,69,10.0,1.0
chronic,26,0,156,70,10.0,3.0
chronic,26,0,156,71,14.0,2.0
chronic,26,0,156,72,14.0,3.0
chronic,26,0,156,73,14.0,4.0
chronic,26,0,156,74,15.0,2.0
chronic,26,0,156,75,15.0,4.0
chronic,26,0,156,76,15.0,2.0
chronic,26,0,156,77,15.0,2.0
chronic,26,0,156,78,15.0,2.0
chronic,26,0,156,79,15.0,6.0
chronic,26,0,156,80,15.0,1.0
chronic,26,0,156,81,15.0,2.0
chronic,26,0,156,82,15.0,2.0
chronic,26,0,156,83,15.0,13.0
chronic,26,0,156,84,15.0,12.0
chronic,26,0,156,85,15.0,8.0
chronic,26,0,156,86,15.0,6.0
chronic,26,0,156,87,15.0,8.0
chronic,26,0,156,88,15.0,5.0
chronic,26,0,156,89,14.0,7.0
chronic,26,0,156,90,14.0,3.0
chronic,26,0,156,91,14.0,5.0
chronic,26,0,156,92,14.0,2.0
chronic,26,0,156,93,14.0,2.0
chronic,26,0,156,94,14.0,2.0
chronic,26,0,156,95,14.0,0.0
chronic,26,0,156,96,14.0,0.0
chronic,26,0,156,97,14.0,2.0
chronic,26,0,156,98,14.0,2.0
chronic,26,0,156,99,14.0,1.0
chronic,26,0,156,100,14.0,2.0
chronic,26,0,157,50,7.0,1.0
chronic,26,0,157,51,7.0,0.0
chronic,26,0,157,52,7.0,0.0
chronic,26,0,157,53,7.0,3.0
chronic,26,0,157,54,7.0,1.0
chronic,26,0,157,55,7.0,5.0
chronic,26,0,157,56,7.0,1.0
chronic,26,0,157,57,7.0,1.0
chronic,26,0,157,58,7.0,1.0
chronic,26,0,157,59,7.0,0.0
chronic,26,0,157,60,7.0,1.0
chronic,26,0,157,61,7.0,0.0
chronic,26,0,157,62,7.0,3.0
chronic,26,0,157,63,7.0,1.0
chronic,26,0,157,64,7.0,0.0
chronic,26,0,157,65,7.0,3.0
chronic,26,0,157,66,7.0,2.0
chronic,26,0,157,67,7.0,1.0
chronic,26,0,157,68,7.0,2.0
chronic,26,0,157,69,7.0,1.0
chronic,26,0,157,70,7.0,0.0
chronic,26,0,157,71,7.0,0.0
chronic,26,0,157,72,7.0,2.0
chronic,26,0,157,73,7.0,0.0
chronic,26,0,157,74,7.0,1.0
chronic,26,0,157,75,7.0,2.0
chronic,26,0,157,76,7.0,0.0
chronic,26,0,157,77,7.0,2.0
chronic,26,0,157,78,7.0,1.0
chronic,26,0,157,79,7.0,1.0
chronic,26,0,157,80,7.0,0.0
chronic,26,0,157,81,7.0,0.0
chronic,26,0,157,82,7.0,1.0
chronic,26,0,157,83,7.0,2.0
chronic,26,0,157,84,7.0,2.0
chronic,26,0,157,85,7.0,1.0
chronic,26,0,157,86,7.0,1.0
chronic,26,0,157,87,7.0,0.0
chronic,26,0,157,88,7.0,0.0
chronic,26,0,157,89,7.0,0.0
chronic,26,0,157,90,7.0,2.0
chronic,26,0,157,91,7.0,0.0
chronic,26,0,157,92,7.0,1.0
chronic,26,0,157,93,7.0,0.0
chronic,26,0,157,94,7.0,1.0
chronic,26,0,157,95,7.0,1.0
chronic,26,0,157,96,7.0,1.0
chronic,26,0,157,97,7.0,0.0
chronic,26,0,157,98,7.0,2.0
chronic,26,0,157,99,7.0,2.0
chronic,26,0,157,100,7.0,1.0
chronic,26,0,158,50,5.0,0.0
chronic,26,0,158,51,5.0,0.0
chronic,26,0,158,52,5.0,0.0
chronic,26,0,158,53,5.0,2.0
chronic,26,0,158,54,5.0,2.0
chronic,26,0,158,55,5.0,0.0
chronic,26,0,158,56,5.0,3.0
chronic,26,0,158,57,5.0,2.0
chronic,26,0,158,58,5.0,0.0
chronic,26,0,158,59,5.0,2.0
chronic,26,0,158,60,5.0,1.0
chronic,26,0,158,61,5.0,2.0
chronic,26,0,158,62,5.0,1.0
chronic,26,0,158,63,5.0,2.0
chronic,26,0,158,64,5.0,2.0
chronic,26,0,158,65,5.0,1.0
chronic,26,0,158,66,5.0,0.0
chronic,26,0,158,67,5.0,0.0
chronic,26,0,158,68,5.0,2.0
chronic,26,0,158,69,5.0,1.0
chronic,26,0,158,70,5.0,0.0
chronic,26,0,158,71,5.0,1.0
chronic,26,0,158,72,5.0,0.0
chronic,26,0,158,73,5.0,0.0
chronic,26,0,158,74,5.0,2.0
chronic,26,0,158,75,5.0,0.0
chronic,26,0,158,76,5.0,0.0
chronic,26,0,158,77,5.0,0.0
chronic,26,0,158,78,5.0,2.0
chronic,26,0,158,79,5.0,1.0
chronic,26,0,158,80,5.0,0.0
chronic,26,0,158,81,5.0,1.0
chronic,26,0,158,82,5.0,2.0
chronic,26,0,158,83,5.0,0.0
chronic,26,0,158,84,5.0,0.0
chronic,26,0,158,85,5.0,1.0
chronic,26,0,158,86,5.0,1.0
chronic,26,0,158,87,5.0,1.0
chronic,26,0,158,88,5.0,0.0
chronic,26,0,158,89,5.0,1.0
chronic,26,0,158,90,5.0,1.0
chronic,26,0,158,91,5.0,0.0
chronic,26,0,158,92,5.0,1.0
chronic,26,0,158,93,5.0,0.0
chronic,26,0,158,94,5.0,1.0
chronic,26,0,158,95,5.0,0.0
chronic,26,0,158,96,5.0,2.0
chronic,26,0,158,97,5.0,2.0
chronic,26,0,158,98,5.0,1.0
chronic,26,0,158,99,5.0,2.0
chronic,26,0,158,100,5.0,1.0
chronic,26,0,159,50,30.0,2.0
chronic,26,0,159,51,30.0,1.0
chronic,26,0,159,52,30.0,0.0
chronic,26,0,159,53,30.0,25.0
chronic,26,0,159,54,31.0,15.0
chronic,26,0,159,55,36.0,22.0
chronic,26,0,159,56,31.0,12.0
chronic,26,0,159,57,33.0,13.0
chronic,26,0,159,58,33.0,5.0
chronic,26,0,159,59,33.0,8.0
chronic,26,0,159,60,37.0,8.0
chronic,26,0,159,61,37.0,7.0
chronic,26,0,159,62,37.0,32.0
chronic,26,0,159,63,38.0,31.0
chronic,26,0,159,64,41.0,27.0
chronic,26,0,159,65,41.0,34.0
chronic,26,0,159,66,41.0,29.0
chronic,26,0,159,67,41.0,18.0
chronic,26,0,159,68,40.0,12.0
chronic,26,0,159,69,40.0,12.0
chronic,26,0,159,70,40.0,7.0
chronic,26,0,159,71,40.0,37.0
chronic,26,0,159,72,40.0,36.0
chronic,26,0,159,73,42.0,40.0
chronic,26,0,159,74,42.0,32.0
chronic,26,0,159,75,42.0,31.0
chronic,26,0,159,76,42.0,33.0
chronic,26,0,159,77,39.0,23.0
chronic,26,0,159,78,42.0,25.0
chronic,26,0,159,79,42.0,14.0
chronic,26,0,159,80,42.0,11.0
chronic,26,0,159,81,42.0,5.0
chronic,26,0,159,82,42.0,8.0
chronic,26,0,159,83,42.0,6.0
chronic,26,0,159,84,42.0,3.0
chronic,26,0,159,85,42.0,4.0
chronic,26,0,159,86,42.0,8.0
chronic,26,0,159,87,42.0,38.0
chronic,26,0,159,88,42.0,40.0
chronic,26,0,159,89,41.0,38.0
chronic,26,0,159,90,42.0,33.0
chronic,26,0,159,91,42.0,35.0
chronic,26,0,159,92,44.0,40.0
chronic,26,0,159,93,44.0,34.0
chronic,26,0,159,94,41.0,26.0
chronic,26,0,159,95,41.0,32.0
chronic,26,0,159,96,40.0,20.0
chronic,26,0,159,97,40.0,14.0
chronic,26,0,159,98,40.0,7.0
chronic,26,0,159,99,40.0,4.0
chronic,26,0,159,100,40.0,5.0
chronic,26,0,160,50,13.0,0.0
chronic,26,0,160,51,13.0,0.0
chronic,26,0,160,52,13.0,7.0
chronic,26,0,160,53,13.0,3.0
chronic,26,0,160,54,13.0,2.0
chronic,26,0,160,55,13.0,3.0
chronic,26,0,160,56,13.0,1.0
chronic,26,0,160,57,13.0,3.0
chronic,26,0,160,58,13.0,3.0
chronic,26,0,160,59,13.0,3.0
chronic,26,0,160,60,13.0,0.0
chronic,26,0,160,61,13.0,2.0
chronic,26,0,160,62,13.0,2.0
chronic,26,0,160,63,13.0,5.0
chronic,26,0,160,64,13.0,6.0
chronic,26,0,160,65,15.0,10.0
chronic,26,0,160,66,15.0,6.0
chronic,26,0,160,67,13.0,3.0
chronic,26,0,160,68,14.0,4.0
chronic,26,0,160,69,20.0,5.0
chronic,26,0,160,70,20.0,5.0
chronic,26,0,160,71,20.0,2.0
chronic,26,0,160,72,20.0,4.0
chronic,26,0,160,73,20.0,3.0
chronic,26,0,160,74,21.0,13.0
chronic,26,0,160,75,22.0,13.0
chronic,26,0,160,76,20.0,13.0
chronic,26,0,160,77,20.0,15.0
chronic,26,0,160,78,22.0,8.0
chronic,26,0,160,79,22.0,2.0
chronic,26,0,160,80,22.0,3.0
chronic,26,0,160,81,22.0,4.0
chronic,26,0,160,82,22.0,1.0
chronic,26,0,160,83,22.0,3.0
chronic,26,0,160,84,22.0,0.0
chronic,26,0,160,85,22.0,2.0
chronic,26,0,160,86,22.0,3.0
chronic,26,0,160,87,22.0,2.0
chronic,26,0,160,88,22.0,19.0
chronic,26,0,160,89,22.0,18.0
chronic,26,0,160,90,22.0,16.0
chronic,26,0,160,91,21.0,15.0
chronic,26,0,160,92,21.0,16.0
chronic,26,0,160,93,21.0,12.0
chronic,26,0,160,94,22.0,9.0
chronic,26,0,160,95,24.0,10.0
chronic,26,0,160,96,24.0,6.0
chronic,26,0,160,97,24.0,2.0
chronic,26,0,160,98,24.0,6.0
chronic,26,0,160,99,24.0,0.0
chronic,26,0,160,100,24.0,0.0
chronic,32,0,141,50,10.0,0.0
chronic,32,0,141,51,10.0,8.0
chronic,32,0,141,52,10.0,9.0
chronic,32,0,141,53,10.0,8.0
chronic,32,0,141,54,10.0,5.0
chronic,32,0,141,55,10.0,0.0
chronic,32,0,141,56,10.0,3.0
chronic,32,0,141,57,10.0,4.0
chronic,32,0,141,58,10.0,5.0
chronic,32,0,141,59,10.0,5.0
chronic,32,0,141,60,10.0,6.0
chronic,32,0,141,61,10.0,3.0
chronic,32,0,141,62,10.0,4.0
chronic,32,0,141,63,10.0,7.0
chronic,32,0,141,64,10.0,4.0
chronic,32,0,141,65,10.0,2.0
chronic,32,0,141,66,10.0,3.0
chronic,32,0,141,67,10.0,3.0
chronic,32,0,141,68,10.0,4.0
chronic,32,0,141,69,10.0,3.0
chronic,32,0,141,70,10.0,3.0
chronic,32,0,141,71,10.0,2.0
chronic,32,0,141,72,12.0,5.0
chronic,32,0,141,73,12.0,4.0
chronic,32,0,141,74,12.0,2.0
chronic,32,0,141,75,12.0,3.0
chronic,32,0,141,76,12.0,5.0
chronic,32,0,141,77,12.0,6.0
chronic,32,0,141,78,12.0,4.0
chronic,32,0,141,79,12.0,3.0
chronic,32,0,141,80,12.0,2.0
chronic,32,0,141,81,12.0,4.0
chronic,32,0,141,82,12.0,2.0
chronic,32,0,141,83,12.0,3.0
chronic,32,0,141,84,12.0,6.0
chronic,32,0,141,85,12.0,8.0
chronic,32,0,141,86,10.0,4.0
chronic,32,0,141,87,11.0,4.0
chronic,32,0,141,88,11.0,2.0
chronic,32,0,141,89,11.0,1.0
chronic,32,0,141,90,11.0,3.0
chronic,32,0,141,91,11.0,5.0
chronic,32,0,141,92,11.0,6.0
chronic,32,0,141,93,11.0,6.0
chronic,32,0,141,94,11.0,3.0
chronic,32,0,141,95,11.0,3.0
chronic,32,0,141,96,11.0,4.0
chronic,32,0,141,97,11.0,3.0
chronic,32,0,141,98,11.0,3.0
chronic,32,0,141,99,11.0,3.0
chronic,32,0,141,100,11.0,2.0
chronic,32,0,142,50,16.0,7.0
chronic,32,0,142,51,16.0,2.0
chronic,32,0,142,52,10.0,0.0
chronic,32,0,142,53,10.0,0.0
chronic,32,0,142,54,10.0,0.0
chronic,32,0,142,55,10.0,1.0
chronic,32,0,142,56,10.0,0.0
chronic,32,0,142,57,10.0,3.0
chronic,32,0,142,58,10.0,9.0
chronic,32,0,142,59,10.0,6.0
chronic,32,0,142,60,10.0,5.0
chronic,32,0,142,61,10.0,2.0
chronic,32,0,142,62,10.0,0.0
chronic,32,0,142,63,10.0,2.0
chronic,32,0,142,64,10.0,4.0
chronic,32,0,142,65,10.0,0.0
chronic,32,0,142,66,10.0,5.0
chronic,32,0,142,67,10.0,4.0
chronic,32,0,142,68,10.0,3.0
chronic,32,0,142,69,10.0,2.0
chronic,32,0,142,70,10.0,2.0
chronic,32,0,142,71,10.0,6.0
chronic,32,0,142,72,10.0,2.0
chronic,32,0,142,73,10.0,6.0
chronic,32,0,142,74,10.0,3.0
chronic,32,0,142,75,10.0,3.0
chronic,32,0,142,76,10.0,2.0
chronic,32,0,142,77,10.0,5.0
chronic,32,0,142,78,10.0,1.0
chronic,32,0,142,79,10.0,5.0
chronic,32,0,142,80,10.0,1.0
chronic,32,0,142,81,10.0,3.0
chronic,32,0,142,82,10.0,5.0
chronic,32,0,142,83,10.0,2.0
chronic,32,0,142,84,10.0,2.0
chronic,32,0,142,85,10.0,1.0
chronic,32,0,142,86,10.0,4.0
chronic,32,0,142,87,10.0,2.0
chronic,32,0,142,88,10.0,2.0
chronic,32,0,142,89,10.0,2.0
chronic,32,0,142,90,10.0,3.0
chronic,32,0,142,91,10.0,1.0
chronic,32,0,142,92,10.0,3.0
chronic,32,0,142,93,10.0,1.0
chronic,32,0,142,94,10.0,2.0
chronic,32,0,142,95,10.0,1.0
chronic,32,0,142,96,10.0,3.0
chronic,32,0,142,97,10.0,3.0
chronic,32,0,142,98,10.0,3.0
chronic,32,0,142,99,10.0,5.0
chronic,32,0,142,100,10.0,1.0
chronic,32,0,143,50,6.0,3.0
chronic,32,0,143,51,6.0,4.0
chronic,32,0,143,52,6.0,1.0
chronic,32,0,143,53,6.0,1.0
chronic,32,0,143,54,6.0,3.0
chronic,32,0,143,55,5.0,0.0
chronic,32,0,143,56,5.0,0.0
chronic,32,0,143,57,5.0,2.0
chronic,32,0,143,58,5.0,2.0
chronic,32,0,143,59,5.0,0.0
chronic,32,0,143,60,5.0,1.0
chronic,32,0,143,61,5.0,2.0
chronic,32,0,143,62,5.0,1.0
chronic,32,0,143,63,5.0,1.0
chronic,32,0,143,64,5.0,0.0
chronic,32,0,143,65,5.0,0.0
chronic,32,0,143,66,5.0,0.0
chronic,32,0,143,67,5.0,0.0
chronic,32,0,143,68,5.0,0.0
chronic,32,0,143,69,5.0,2.0
chronic,32,0,143,70,5.0,1.0
chronic,32,0,143,71,5.0,1.0
chronic,32,0,143,72,5.0,0.0
chronic,32,0,143,73,5.0,0.0
chronic,32,0,143,74,5.0,1.0
chronic,32,0,143,75,5.0,2.0
chronic,32,0,143,76,5.0,0.0
chronic,32,0,143,77,5.0,3.0
chronic,32,0,143,78,5.0,0.0
chronic,32,0,143,79,5.0,0.0
chronic,32,0,143,80,5.0,0.0
chronic,32,0,143,81,5.0,1.0
chronic,32,0,143,82,5.0,0.0
chronic,32,0,143,83,5.0,0.0
chronic,32,0,143,84,5.0,0.0
chronic,32,0,143,85,5.0,0.0
chronic,32,0,143,86,5.0,0.0
chronic,32,0,143,87,5.0,0.0
chronic,32,0,143,88,5.0,1.0
chronic,32,0,143,89,5.0,0.0
chronic,32,0,143,90,5.0,1.0
chronic,32,0,143,91,5.0,0.0
chronic,32,0,143,92,5.0,0.0
chronic,32,0,143,93,5.0,0.0
chronic,32,0,143,94,5.0,0.0
chronic,32,0,143,95,5.0,1.0
chronic,32,0,143,96,5.0,0.0
chronic,32,0,143,97,5.0,0.0
chronic,32,0,143,98,5.0,0.0
chronic,32,0,143,99,5.0,0.0
chronic,32,0,143,100,5.0,1.0
chronic,32,0,144,50,23.0,0.0
chronic,32,0,144,51,22.0,0.0
chronic,32,0,144,52,19.0,8.0
chronic,32,0,144,53,18.0,0.0
chronic,32,0,144,54,19.0,0.0
chronic,32,0,144,55,19.0,4.0
chronic,32,0,144,56,19.0,4.0
chronic,32,0,144,57,20.0,3.0
chronic,32,0,144,58,21.0,3.0
chronic,32,0,144,59,22.0,4.0
chronic,32,0,144,60,22.0,4.0
chronic,32,0,144,61,22.0,17.0
chronic,32,0,144,62,22.0,13.0
chronic,32,0,144,63,24.0,9.0
chronic,32,0,144,64,22.0,6.0
chronic,32,0,144,65,22.0,8.0
chronic,32,0,144,66,23.0,5.0
chronic,32,0,144,67,24.0,2.0
chronic,32,0,144,68,24.0,2.0
chronic,32,0,144,69,24.0,0.0
chronic,32,0,144,70,24.0,8.0
chronic,32,0,144,71,24.0,2.0
chronic,32,0,144,72,24.0,4.0
chronic,32,0,144,73,24.0,1.0
chronic,32,0,144,74,24.0,3.0
chronic,32,0,144,75,24.0,4.0
chronic,32,0,144,76,24.0,19.0
chronic,32,0,144,77,24.0,19.0
chronic,32,0,144,78,24.0,19.0
chronic,32,0,144,79,24.0,14.0
chronic,32,0,144,80,25.0,8.0
chronic,32,0,144,81,25.0,10.0
chronic,32,0,144,82,25.0,3.0
chronic,32,0,144,83,25.0,3.0
chronic,32,0,144,84,25.0,2.0
chronic,32,0,144,85,25.0,3.0
chronic,32,0,144,86,25.0,1.0
chronic,32,0,144,87,25.0,3.0
chronic,32,0,144,88,25.0,2.0
chronic,32,0,144,89,25.0,1.0
chronic,32,0,144,90,25.0,3.0
chronic,32,0,144,91,25.0,2.0
chronic,32,0,144,92,25.0,4.0
chronic,32,0,144,93,25.0,23.0
chronic,32,0,144,94,25.0,19.0
chronic,32,0,144,95,26.0,21.0
chronic,32,0,144,96,25.0,19.0
chronic,32,0,144,97,29.0,14.0
chronic,32,0,144,98,29.0,11.0
chronic,32,0,144,99,29.0,11.0
chronic,32,0,144,100,30.0,2.0
chronic,32,0,145,50,17.0,14.0
chronic,32,0,145,51,19.0,4.0
chronic,32,0,145,52,18.0,1.0
chronic,32,0,145,53,21.0,0.0
chronic,32,0,145,54,19.0,1.0
chronic,32,0,145,55,19.0,1.0
chronic,32,0,145,56,19.0,0.0
chronic,32,0,145,57,19.0,13.0
chronic,32,0,145,58,20.0,12.0
chronic,32,0,145,59,23.0,7.0
chronic,32,0,145,60,22.0,11.0
chronic,32,0,145,61,24.0,10.0
chronic,32,0,145,62,25.0,6.0
chronic,32,0,145,63,25.0,7.0
chronic,32,0,145,64,26.0,5.0
chronic,32,0,145,65,27.0,2.0
chronic,32,0,145,66,27.0,24.0
chronic,32,0,145,67,28.0,16.0
chronic,32,0,145,68,30.0,20.0
chronic,32,0,145,69,30.0,19.0
chronic,32,0,145,70,36.0,12.0
chronic,32,0,145,71,36.0,7.0
chronic,32,0,145,72,35.0,9.0
chronic,32,0,145,73,35.0,10.0
chronic,32,0,145,74,34.0,7.0
chronic,32,0,145,75,34.0,1.0
chronic,32,0,145,76,34.0,3.0
chronic,32,0,145,77,36.0,6.0
chronic,32,0,145,78,36.0,5.0
chronic,32,0,145,79,36.0,32.0
chronic,32,0,145,80,35.0,27.0
chronic,32,0,145,81,36.0,26.0
chronic,32,0,145,82,35.0,26.0
chronic,32,0,145,83,34.0,16.0
chronic,32,0,145,84,36.0,21.0
chronic,32,0,145,85,36.0,13.0
chronic,32,0,145,86,38.0,5.0
chronic,32,0,145,87,38.0,5.0
chronic,32,0,145,88,38.0,1.0
chronic,32,0,145,89,38.0,3.0
chronic,32,0,145,90,38.0,2.0
chronic,32,0,145,91,38.0,1.0
chronic,32,0,145,92,38.0,4.0
chronic,32,0,145,93,38.0,3.0
chronic,32,0,145,94,38.0,4.0
chronic,32,0,145,95,38.0,4.0
chronic,32,0,145,96,38.0,4.0
chronic,32,0,145,97,38.0,6.0
chronic,32,0,145,98,38.0,6.0
chronic,32,0,145,99,38.0,4.0
chronic,32,0,145,100,38.0,33.0
chronic,32,0,146,50,20.0,15.0
chronic,32,0,146,51,20.0,3.0
chronic,32,0,146,52,24.0,1.0
chronic,32,0,146,53,24.0,0.0
chronic,32,0,146,54,24.0,2.0
chronic,32,0,146,55,24.0,1.0
chronic,32,0,146,56,24.0,16.0
chronic,32,0,146,57,23.0,12.0
chronic,32,0,146,58,28.0,9.0
chronic,32,0,146,59,26.0,5.0
chronic,32,0,146,60,26.0,11.0
chronic,32,0,146,61,26.0,3.0
chronic,32,0,146,62,26.0,5.0
chronic,32,0,146,63,26.0,3.0
chronic,32,0,146,64,26.0,6.0
chronic,32,0,146,65,26.0,3.0
chronic,32,0,146,66,26.0,3.0
chronic,32,0,146,67,26.0,3.0
chronic,32,0,146,68,26.0,8.0
chronic,32,0,146,69,26.0,25.0
chronic,32,0,146,70,26.0,23.0
chronic,32,0,146,71,26.0,19.0
