arm,mbar,dt,seed,epoch,tag_pop,n_tagged,removed,gamma
knee,32,7,126,66,25,6,6,3.0
knee,32,7,126,67,25,6,6,3.0
knee,32,7,126,68,25,6,6,3.0
knee,32,7,126,69,25,6,6,3.0
knee,32,7,126,70,25,6,6,3.0
knee,32,7,126,71,25,6,6,3.0
knee,32,7,126,72,29,4,4,3.0
knee,32,7,126,73,25,6,6,3.0
knee,32,7,126,74,25,6,6,3.0
knee,32,7,126,75,25,6,6,3.0
knee,32,7,126,76,25,6,6,3.0
knee,32,7,126,77,27,6,6,3.0
knee,32,7,126,78,27,6,6,3.0
knee,32,7,126,79,25,6,6,3.0
knee,32,7,126,80,27,6,6,3.0
knee,32,7,126,81,27,6,6,3.0
knee,32,7,126,82,27,6,6,3.0
knee,32,7,126,83,27,6,6,3.0
knee,32,7,126,84,29,6,6,3.0
knee,32,7,126,85,27,6,6,3.0
knee,32,7,126,86,27,6,6,3.0
knee,32,7,126,87,25,6,6,3.0
knee,32,7,126,88,27,4,4,3.0
knee,32,7,126,89,27,6,6,3.0
knee,32,7,126,90,27,6,6,3.0
knee,32,7,126,91,27,6,6,3.0
knee,32,7,126,92,27,6,6,3.0
knee,32,7,126,93,27,6,6,3.0
knee,32,7,126,94,29,6,6,3.0
knee,32,7,126,95,29,6,6,3.0
knee,32,7,126,96,29,6,6,3.0
knee,32,7,126,97,29,6,6,3.0
knee,32,7,126,98,29,6,6,3.0
knee,32,7,126,99,31,6,6,3.0
knee,32,7,126,100,33,6,6,3.0
knee,32,7,127,55,13,2,2,13.0
knee,32,7,127,56,37,6,6,13.0
knee,32,7,127,57,53,10,10,13.0
knee,32,7,127,58,65,14,14,13.0
knee,32,7,127,59,71,14,14,13.0
knee,32,7,127,60,69,14,14,13.0
knee,32,7,127,61,79,14,14,13.0
knee,32,7,127,62,85,16,16,13.0
knee,32,7,127,63,89,18,18,13.0
knee,32,7,127,64,95,18,18,13.0
knee,32,7,127,65,105,20,20,13.0
knee,32,7,127,66,107,22,22,13.0
knee,32,7,127,67,109,22,22,13.0
knee,32,7,127,68,113,22,22,13.0
knee,32,7,127,69,117,22,22,13.0
knee,32,7,127,70,119,24,24,13.0
knee,32,7,127,71,117,24,24,13.0
knee,32,7,127,72,115,24,24,13.0
knee,32,7,127,73,131,22,22,13.0
knee,32,7,127,74,125,24,24,13.0
knee,32,7,127,75,121,24,24,16.0
knee,32,7,127,76,125,24,24,14.0
knee,32,7,127,77,127,26,26,15.0
knee,32,7,127,78,131,26,26,15.0
knee,32,7,127,79,127,24,24,15.0
knee,32,7,127,80,129,26,26,15.0
knee,32,7,127,81,139,26,26,15.0
knee,32,7,127,82,127,26,26,15.0
knee,32,7,127,83,133,26,26,15.0
knee,32,7,127,84,127,26,26,15.0
knee,32,7,127,85,129,24,24,15.0
knee,32,7,127,86,129,24,24,15.0
knee,32,7,127,87,125,24,24,15.0
knee,32,7,127,88,127,24,24,15.0
knee,32,7,127,89,117,22,22,15.0
knee,32,7,127,90,121,24,24,15.0
knee,32,7,127,91,119,24,24,15.0
knee,32,7,127,92,119,24,24,15.0
knee,32,7,127,93,121,24,24,15.0
knee,32,7,127,94,119,24,24,15.0
knee,32,7,127,95,117,22,22,15.0
knee,32,7,127,96,113,22,22,15.0
knee,32,7,127,97,101,20,20,15.0
knee,32,7,128,55,7,2,2,23.0
knee,32,7,128,56,19,4,4,22.0
knee,32,7,128,57,47,10,10,24.0
knee,32,7,128,58,65,12,12,23.0
knee,32,7,128,59,89,16,16,23.0
knee,32,7,128,60,99,20,20,24.0
knee,32,7,128,61,107,22,22,24.0
knee,32,7,128,62,129,24,24,24.0
knee,32,7,128,63,135,26,26,24.0
knee,32,7,128,64,151,30,30,24.0
knee,32,7,128,65,159,32,32,24.0
knee,32,7,128,66,157,32,32,24.0
knee,32,7,128,67,159,32,32,26.0
knee,32,7,128,69,181,36,36,26.0
knee,32,7,128,70,183,34,34,26.0
knee,32,7,128,71,177,34,34,27.0
knee,32,7,128,72,175,34,34,27.0
knee,32,7,128,76,233,46,46,27.0
knee,32,7,128,77,239,48,48,27.0
knee,32,7,128,78,239,48,48,27.0
knee,32,7,128,83,335,60,60,32.0
knee,32,7,128,84,317,62,62,32.0
knee,32,7,128,85,303,60,60,32.0
knee,32,7,128,90,325,64,64,33.0
knee,32,7,128,91,325,64,64,33.0
knee,32,7,129,55,7,2,2,6.0
knee,32,7,129,56,15,4,4,6.0
knee,32,7,129,57,23,4,4,6.0
knee,32,7,129,58,27,6,6,6.0
knee,32,7,129,59,31,6,6,6.0
knee,32,7,129,60,35,6,6,6.0
knee,32,7,129,61,33,6,6,6.0
knee,32,7,129,62,35,6,6,6.0
knee,32,7,129,63,39,8,8,6.0
knee,32,7,129,64,39,8,8,6.0
knee,32,7,129,65,41,8,8,6.0
knee,32,7,129,66,45,8,8,6.0
knee,32,7,129,67,45,8,8,6.0
knee,32,7,129,68,45,8,8,6.0
knee,32,7,129,69,45,8,8,6.0
knee,32,7,129,70,45,8,8,6.0
knee,32,7,129,71,45,8,8,6.0
knee,32,7,129,72,47,10,10,6.0
knee,32,7,129,73,45,10,10,6.0
knee,32,7,129,74,45,8,8,6.0
knee,32,7,129,75,45,8,8,6.0
knee,32,7,129,76,49,10,10,6.0
knee,32,7,129,77,49,10,10,6.0
knee,32,7,129,78,47,10,10,6.0
knee,32,7,129,79,53,10,10,6.0
knee,32,7,129,80,57,10,10,6.0
knee,32,7,129,81,57,12,12,6.0
knee,32,7,129,82,53,10,10,6.0
knee,32,7,129,83,55,10,10,6.0
knee,32,7,129,84,57,10,10,6.0
knee,32,7,129,85,59,12,12,6.0
knee,32,7,129,86,57,12,12,6.0
knee,32,7,129,87,57,12,12,6.0
knee,32,7,129,88,59,10,10,6.0
knee,32,7,129,89,55,10,10,6.0
knee,32,7,129,90,59,12,12,6.0
knee,32,7,129,91,57,12,12,6.0
knee,32,7,129,92,55,12,12,6.0
knee,32,7,129,93,55,12,12,6.0
knee,32,7,129,94,55,12,12,6.0
knee,32,7,129,95,55,12,12,6.0
knee,32,7,129,96,55,10,10,6.0
knee,32,7,129,97,55,10,10,6.0
knee,32,7,129,98,55,12,12,6.0
knee,32,7,129,99,57,12,12,6.0
knee,32,7,129,100,55,12,12,6.0
knee,32,7,130,55,7,2,2,5.0
knee,32,7,130,56,13,2,2,5.0
knee,32,7,130,57,15,4,4,5.0
knee,32,7,130,58,17,4,4,5.0
knee,32,7,130,59,21,4,4,5.0
knee,32,7,130,60,25,4,4,5.0
knee,32,7,130,61,27,6,6,5.0
knee,32,7,130,62,31,6,6,5.0
knee,32,7,130,63,33,6,6,5.0
knee,32,7,130,64,35,6,6,5.0
knee,32,7,130,65,35,6,6,5.0
knee,32,7,130,66,41,8,8,5.0
knee,32,7,130,67,39,8,8,5.0
knee,32,7,130,68,41,8,8,5.0
knee,32,7,130,69,41,8,8,5.0
knee,32,7,130,70,39,8,8,5.0
knee,32,7,130,71,41,8,8,5.0
knee,32,7,130,72,43,8,8,5.0
knee,32,7,130,73,45,8,8,5.0
knee,32,7,130,74,45,8,8,5.0
knee,32,7,130,75,41,8,8,5.0
knee,32,7,130,76,43,8,8,5.0
knee,32,7,130,77,43,8,8,5.0
knee,32,7,130,78,47,8,8,5.0
knee,32,7,130,79,43,8,8,5.0
knee,32,7,130,80,41,8,8,5.0
knee,32,7,130,81,45,8,8,5.0
knee,32,7,130,82,39,8,8,5.0
knee,32,7,130,83,41,8,8,5.0
knee,32,7,130,84,41,8,8,5.0
knee,32,7,130,85,41,8,8,5.0
knee,32,7,130,86,41,8,8,5.0
knee,32,7,130,87,43,8,8,5.0
knee,32,7,130,88,45,8,8,5.0
knee,32,7,130,89,45,10,10,5.0
knee,32,7,130,90,45,8,8,5.0
knee,32,7,130,91,45,10,10,5.0
knee,32,7,130,92,47,8,8,5.0
knee,32,7,130,93,45,10,10,5.0
knee,32,7,130,94,43,8,8,5.0
knee,32,7,130,95,43,8,8,5.0
knee,32,7,130,96,41,8,8,5.0
knee,32,7,130,97,45,8,8,5.0
knee,32,7,130,98,45,10,10,5.0
knee,32,7,130,99,45,10,10,5.0
knee,32,7,130,100,47,8,8,5.0
waveform,20,1,101,55,13,2,2,10.0
waveform,20,1,101,56,27,6,6,10.0
waveform,20,1,101,57,39,8,8,10.0
waveform,20,1,101,58,49,10,10,10.0
waveform,20,1,101,59,47,10,10,10.0
waveform,20,1,101,60,49,10,10,10.0
waveform,20,1,101,61,57,10,10,10.0
waveform,20,1,101,62,65,12,12,10.0
waveform,20,1,101,63,67,14,14,10.0
waveform,20,1,101,64,73,14,14,10.0
waveform,20,1,101,65,71,14,14,10.0
waveform,20,1,101,66,73,14,14,10.0
waveform,20,1,101,67,79,16,16,10.0
waveform,20,1,101,68,85,16,16,10.0
waveform,20,1,101,69,95,18,18,11.0
waveform,20,1,101,70,97,18,18,11.0
waveform,20,1,101,71,97,20,20,11.0
waveform,20,1,101,72,99,20,20,11.0
waveform,20,1,101,74,117,22,22,11.0
waveform,20,1,101,75,121,22,22,11.0
waveform,20,1,101,76,113,22,22,11.0
waveform,20,1,101,77,109,22,22,11.0
waveform,20,1,101,78,99,20,20,11.0
waveform,20,1,101,79,95,20,20,10.0
waveform,20,1,101,80,95,18,18,10.0
waveform,20,1,101,81,93,18,18,10.0
waveform,20,1,101,82,89,18,18,10.0
waveform,20,1,101,83,87,18,18,10.0
waveform,20,1,101,84,95,18,18,10.0
waveform,20,1,101,85,95,20,20,10.0
waveform,20,1,101,86,95,18,18,10.0
waveform,20,1,101,87,99,18,18,10.0
waveform,20,1,101,88,99,20,20,10.0
waveform,20,1,101,89,99,20,20,10.0
waveform,20,1,101,90,97,20,20,10.0
waveform,20,1,101,91,97,20,20,10.0
waveform,20,1,101,92,91,18,18,10.0
waveform,20,1,101,93,85,16,16,10.0
waveform,20,1,101,94,77,16,16,10.0
waveform,20,1,101,95,73,14,14,10.0
waveform,20,1,101,96,75,14,14,10.0
waveform,20,1,101,97,69,14,14,10.0
waveform,20,1,101,98,67,14,14,10.0
waveform,20,1,101,99,63,12,12,10.0
waveform,20,1,102,55,11,2,2,7.0
waveform,20,1,102,56,17,4,4,7.0
waveform,20,1,102,57,23,4,4,7.0
waveform,20,1,102,58,29,6,6,7.0
waveform,20,1,102,59,33,6,6,7.0
waveform,20,1,102,60,45,8,8,9.0
waveform,20,1,102,61,53,10,10,9.0
waveform,20,1,102,62,61,12,12,9.0
waveform,20,1,102,63,67,12,12,9.0
waveform,20,1,102,64,71,14,14,9.0
waveform,20,1,102,65,77,14,14,9.0
waveform,20,1,102,66,79,16,16,9.0
waveform,20,1,102,67,83,16,16,9.0
waveform,20,1,102,68,85,16,16,9.0
waveform,20,1,102,69,81,16,16,9.0
waveform,20,1,102,70,85,16,16,9.0
waveform,20,1,102,71,79,16,16,9.0
waveform,20,1,102,72,79,16,16,9.0
waveform,20,1,102,73,77,16,16,9.0
waveform,20,1,102,74,75,14,14,7.0
waveform,20,1,102,75,73,14,14,8.0
waveform,20,1,102,76,75,14,14,8.0
waveform,20,1,102,77,77,14,14,8.0
waveform,20,1,102,78,77,16,16,8.0
waveform,20,1,102,79,83,16,16,10.0
waveform,20,1,102,80,85,16,16,10.0
waveform,20,1,102,81,81,16,16,7.0
waveform,20,1,102,82,77,16,16,7.0
waveform,20,1,102,83,77,14,14,7.0
waveform,20,1,102,84,75,14,14,7.0
waveform,20,1,102,85,75,14,14,7.0
waveform,20,1,102,86,77,14,14,7.0
waveform,20,1,102,87,71,14,14,6.0
waveform,20,1,102,88,69,14,14,6.0
waveform,20,1,102,89,63,12,12,8.0
waveform,20,1,102,90,65,12,12,8.0
waveform,20,1,102,91,67,12,12,8.0
waveform,20,1,102,92,69,14,14,8.0
waveform,20,1,102,93,71,14,14,8.0
waveform,20,1,102,94,77,14,14,8.0
waveform,20,1,102,95,77,16,16,8.0
waveform,20,1,102,96,77,16,16,8.0
waveform,20,1,102,97,79,16,16,8.0
waveform,20,1,102,98,79,16,16,8.0
waveform,20,1,102,99,75,14,14,8.0
waveform,20,1,104,56,23,4,4,20.0
waveform,20,1,104,57,53,10,10,21.0
waveform,20,1,104,61,189,36,36,21.0
waveform,20,1,104,64,253,46,46,24.0
waveform,20,1,104,74,621,116,116,28.0
waveform,20,1,104,76,575,112,112,28.0
waveform,20,1,104,79,585,114,114,30.0
waveform,20,1,104,87,827,158,158,23.0
waveform,20,1,104,89,773,146,146,22.0
waveform,20,1,104,91,725,140,140,23.0
waveform,20,1,104,93,669,130,130,23.0
waveform,20,1,105,55,7,2,2,14.0
waveform,20,1,105,56,17,4,4,14.0
waveform,20,1,105,57,37,6,6,11.0
waveform,20,1,105,58,51,10,10,11.0
waveform,20,1,105,59,61,12,12,11.0
waveform,20,1,105,60,69,14,14,11.0
waveform,20,1,105,61,77,14,14,11.0
waveform,20,1,105,62,73,14,14,16.0
waveform,20,1,105,63,73,14,14,13.0
waveform,20,1,105,64,77,14,14,13.0
waveform,20,1,105,65,87,18,18,16.0
waveform,20,1,105,66,91,16,16,12.0
waveform,20,1,105,67,89,18,18,14.0
waveform,20,1,105,68,89,18,18,14.0
waveform,20,1,105,70,107,20,20,14.0
waveform,20,1,105,71,105,22,22,14.0
waveform,20,1,105,72,103,18,18,14.0
waveform,20,1,105,73,101,20,20,14.0
waveform,20,1,105,74,91,18,18,12.0
waveform,20,1,105,75,83,16,16,12.0
waveform,20,1,105,76,81,16,16,12.0
waveform,20,1,105,77,77,14,14,14.0
waveform,20,1,105,78,77,16,16,14.0
waveform,20,1,105,79,77,16,16,14.0
waveform,20,1,105,81,101,20,20,11.0
waveform,20,1,105,82,97,20,20,11.0
waveform,20,1,105,83,95,20,20,11.0
waveform,20,1,105,84,97,18,18,11.0
waveform,20,1,105,85,97,18,18,12.0
waveform,20,1,105,86,97,18,18,12.0
waveform,20,1,105,88,119,24,24,12.0
waveform,20,1,105,90,135,24,24,12.0
waveform,20,1,105,91,129,24,24,12.0
waveform,20,1,105,92,113,22,22,12.0
waveform,20,1,105,93,111,20,20,12.0
waveform,20,1,105,94,95,18,18,12.0
waveform,20,1,105,95,85,18,18,12.0
waveform,20,1,105,96,81,16,16,12.0
waveform,20,1,105,97,75,14,14,12.0
waveform,20,1,105,98,67,14,14,12.0
waveform,20,1,105,99,65,12,12,12.0
waveform,20,1,106,55,7,2,2,7.0
waveform,20,1,106,56,17,4,4,7.0
waveform,20,1,106,57,25,6,6,7.0
waveform,20,1,106,58,25,6,6,7.0
waveform,20,1,106,59,31,6,6,8.0
waveform,20,1,106,60,35,6,6,8.0
waveform,20,1,106,61,41,8,8,8.0
waveform,20,1,106,62,41,8,8,8.0
waveform,20,1,106,63,45,8,8,8.0
waveform,20,1,106,64,47,10,10,8.0
waveform,20,1,106,65,49,10,10,8.0
waveform,20,1,106,66,53,10,10,8.0
waveform,20,1,106,67,59,12,12,8.0
waveform,20,1,106,68,67,12,12,8.0
waveform,20,1,106,69,67,12,12,8.0
waveform,20,1,106,70,69,14,14,8.0
waveform,20,1,106,71,71,14,14,8.0
waveform,20,1,106,72,65,14,14,8.0
waveform,20,1,106,73,69,14,14,8.0
waveform,20,1,106,74,67,14,14,8.0
waveform,20,1,106,75,65,14,14,8.0
waveform,20,1,106,76,61,12,12,7.0
waveform,20,1,106,77,63,12,12,8.0
waveform,20,1,106,78,63,12,12,8.0
waveform,20,1,106,79,65,12,12,8.0
waveform,20,1,106,80,65,12,12,8.0
waveform,20,1,106,81,67,12,12,8.0
waveform,20,1,106,82,69,14,14,8.0
waveform,20,1,106,83,69,14,14,8.0
waveform,20,1,106,84,69,14,14,8.0
waveform,20,1,106,85,69,14,14,8.0
waveform,20,1,106,86,67,14,14,8.0
waveform,20,1,106,87,63,12,12,8.0
waveform,20,1,106,88,63,12,12,8.0
waveform,20,1,106,89,55,12,12,8.0
waveform,20,1,106,90,53,10,10,8.0
waveform,20,1,106,91,51,10,10,8.0
waveform,20,1,106,92,51,10,10,8.0
waveform,20,1,106,93,51,10,10,8.0
waveform,20,1,106,94,51,10,10,8.0
waveform,20,1,106,95,53,10,10,8.0
waveform,20,1,106,96,55,10,10,8.0
waveform,20,1,106,97,59,12,12,8.0
waveform,20,1,106,98,61,12,12,8.0
waveform,20,1,106,99,55,12,12,8.0
waveform,20,1,106,100,59,12,12,8.0
waveform,20,1,107,55,9,2,2,5.0
waveform,20,1,107,56,15,2,2,5.0
waveform,20,1,107,57,19,4,4,5.0
waveform,20,1,107,58,27,4,4,5.0
waveform,20,1,107,59,31,6,6,5.0
waveform,20,1,107,60,37,6,6,5.0
waveform,20,1,107,61,39,8,8,5.0
waveform,20,1,107,62,41,8,8,5.0
waveform,20,1,107,63,43,8,8,5.0
waveform,20,1,107,64,47,8,8,5.0
waveform,20,1,107,65,49,10,10,5.0
waveform,20,1,107,66,47,10,10,5.0
waveform,20,1,107,67,45,8,8,5.0
waveform,20,1,107,68,45,8,8,5.0
waveform,20,1,107,69,43,8,8,5.0
waveform,20,1,107,70,45,8,8,5.0
waveform,20,1,107,71,47,8,8,5.0
waveform,20,1,107,72,49,10,10,5.0
waveform,20,1,107,73,47,10,10,5.0
waveform,20,1,107,74,45,10,10,5.0
waveform,20,1,107,75,43,8,8,5.0
waveform,20,1,107,76,49,8,8,5.0
waveform,20,1,107,77,47,10,10,5.0
waveform,20,1,107,78,49,10,10,5.0
waveform,20,1,107,79,49,10,10,5.0
waveform,20,1,107,80,53,10,10,5.0
waveform,20,1,107,81,53,10,10,5.0
waveform,20,1,107,82,51,10,10,5.0
waveform,20,1,107,83,49,10,10,5.0
waveform,20,1,107,84,45,10,10,5.0
waveform,20,1,107,85,41,8,8,5.0
waveform,20,1,107,86,39,8,8,5.0
waveform,20,1,107,87,41,8,8,5.0
waveform,20,1,107,88,41,8,8,5.0
waveform,20,1,107,89,47,8,8,5.0
waveform,20,1,107,90,43,8,8,5.0
waveform,20,1,107,91,45,8,8,5.0
waveform,20,1,107,92,47,10,10,5.0
waveform,20,1,107,93,51,10,10,5.0
waveform,20,1,107,94,49,10,10,5.0
waveform,20,1,107,95,49,10,10,5.0
waveform,20,1,107,96,45,10,10,5.0
waveform,20,1,107,97,43,8,8,5.0
waveform,20,1,107,98,45,8,8,5.0
waveform,20,1,107,99,47,8,8,5.0
waveform,20,1,107,100,51,10,10,5.0
waveform,20,1,108,56,23,4,4,22.0
waveform,20,1,108,57,33,6,6,21.0
waveform,20,1,108,58,37,8,8,22.0
waveform,20,1,108,59,45,8,8,22.0
waveform,20,1,108,60,63,12,12,23.0
waveform,20,1,108,61,67,12,12,22.0
waveform,20,1,108,62,65,12,12,23.0
waveform,20,1,108,63,61,12,12,27.0
waveform,20,1,108,64,61,12,12,30.0
waveform,20,1,108,65,59,12,12,30.0
waveform,20,1,108,66,63,12,12,29.0
waveform,20,1,108,67,59,12,12,29.0
waveform,20,1,108,68,59,12,12,29.0
waveform,20,1,108,69,65,12,12,29.0
waveform,20,1,108,70,77,14,14,29.0
waveform,20,1,108,71,83,16,16,29.0
waveform,20,1,108,72,81,16,16,27.0
waveform,20,1,108,73,79,14,14,28.0
waveform,20,1,108,74,75,14,14,28.0
waveform,20,1,108,75,79,16,16,30.0
waveform,20,1,108,76,83,16,16,30.0
waveform,20,1,108,77,83,16,16,30.0
waveform,20,1,108,78,87,16,16,31.0
waveform,20,1,108,79,87,18,18,31.0
waveform,20,1,108,80,79,16,16,31.0
waveform,20,1,108,81,79,16,16,31.0
waveform,20,1,108,82,75,16,16,31.0
waveform,20,1,108,83,85,16,16,33.0
waveform,20,1,108,84,95,18,18,33.0
waveform,20,1,108,87,145,28,28,33.0
waveform,20,1,108,88,133,26,26,34.0
waveform,20,1,108,90,123,24,24,35.0
waveform,20,1,108,91,109,22,22,35.0
waveform,20,1,108,92,97,20,20,36.0
waveform,20,1,108,94,101,20,20,36.0
waveform,20,1,108,95,95,18,18,36.0
waveform,20,1,108,96,93,18,18,35.0
waveform,20,1,108,97,91,18,18,30.0
waveform,20,1,108,99,111,20,20,30.0
waveform,20,1,109,55,13,2,2,13.0
waveform,20,1,109,56,27,6,6,13.0
waveform,20,1,109,57,39,8,8,13.0
waveform,20,1,109,58,53,10,10,13.0
waveform,20,1,109,59,61,12,12,13.0
waveform,20,1,109,60,65,12,12,13.0
waveform,20,1,109,61,73,14,14,13.0
waveform,20,1,109,62,77,16,16,13.0
waveform,20,1,109,63,83,16,16,13.0
waveform,20,1,109,64,83,16,16,13.0
waveform,20,1,109,65,83,16,16,13.0
waveform,20,1,109,66,75,16,16,13.0
waveform,20,1,109,67,75,14,14,13.0
waveform,20,1,109,68,77,14,14,13.0
waveform,20,1,109,69,81,16,16,13.0
waveform,20,1,109,70,81,16,16,13.0
waveform,20,1,109,72,101,20,20,13.0
waveform,20,1,109,74,129,26,26,13.0
waveform,20,1,109,76,153,30,30,13.0
waveform,20,1,109,78,171,34,34,13.0
waveform,20,1,109,80,187,38,38,13.0
waveform,20,1,109,82,191,38,38,13.0
waveform,20,1,109,83,173,34,34,13.0
waveform,20,1,109,84,163,30,30,13.0
waveform,20,1,109,85,149,30,30,13.0
waveform,20,1,109,86,135,26,26,13.0
waveform,20,1,109,87,125,24,24,13.0
waveform,20,1,109,88,119,24,24,13.0
waveform,20,1,109,90,131,26,26,13.0
waveform,20,1,109,92,145,30,30,13.0
waveform,20,1,109,94,169,32,32,13.0
waveform,20,1,109,96,185,36,36,13.0
waveform,20,1,109,98,199,40,40,13.0
waveform,20,1,110,55,7,2,2,6.0
waveform,20,1,110,56,11,2,2,6.0
waveform,20,1,110,57,15,4,4,6.0
waveform,20,1,110,58,19,2,2,6.0
waveform,20,1,110,59,27,4,4,6.0
waveform,20,1,110,60,25,6,6,6.0
waveform,20,1,110,61,25,6,6,7.0
waveform,20,1,110,62,29,6,6,7.0
waveform,20,1,110,63,37,6,6,7.0
waveform,20,1,110,64,37,8,8,7.0
waveform,20,1,110,65,41,8,8,7.0
waveform,20,1,110,66,47,8,8,7.0
waveform,20,1,110,67,45,8,8,7.0
waveform,20,1,110,68,45,10,10,7.0
waveform,20,1,110,69,43,8,8,7.0
waveform,20,1,110,70,43,8,8,7.0
waveform,20,1,110,71,47,8,8,6.0
waveform,20,1,110,72,49,10,10,6.0
waveform,20,1,110,73,53,10,10,7.0
waveform,20,1,110,74,55,10,10,7.0
waveform,20,1,110,75,55,10,10,7.0
waveform,20,1,110,76,57,10,10,7.0
waveform,20,1,110,77,59,12,12,7.0
waveform,20,1,110,78,57,12,12,7.0
waveform,20,1,110,79,57,12,12,7.0
waveform,20,1,110,80,61,12,12,7.0
waveform,20,1,110,81,55,12,12,7.0
waveform,20,1,110,82,57,10,10,7.0
waveform,20,1,110,83,59,10,10,7.0
waveform,20,1,110,84,57,12,12,7.0
waveform,20,1,110,85,53,10,10,7.0
waveform,20,1,110,86,49,10,10,7.0
waveform,20,1,110,87,51,10,10,7.0
waveform,20,1,110,88,59,10,10,7.0
waveform,20,1,110,89,57,12,12,7.0
waveform,20,1,110,90,53,10,10,7.0
waveform,20,1,110,91,55,10,10,7.0
waveform,20,1,110,92,55,10,10,7.0
waveform,20,1,110,93,55,10,10,7.0
waveform,20,1,110,94,61,12,12,7.0
waveform,20,1,110,95,61,12,12,7.0
waveform,20,1,110,96,59,12,12,7.0
waveform,20,1,110,97,61,12,12,7.0
waveform,20,1,110,98,67,12,12,7.0
waveform,20,1,110,99,69,14,14,7.0
waveform,20,1,110,100,67,14,14,7.0
waveform,20,8,101,55,13,2,2,10.0
waveform,20,8,101,56,29,6,6,10.0
waveform,20,8,101,57,41,8,8,10.0
waveform,20,8,101,58,59,10,10,10.0
waveform,20,8,101,59,63,12,12,10.0
waveform,20,8,101,60,65,12,12,10.0
waveform,20,8,101,61,67,14,14,10.0
waveform,20,8,101,62,65,12,12,10.0
waveform,20,8,101,63,67,14,14,10.0
waveform,20,8,101,64,71,14,14,10.0
waveform,20,8,101,65,81,14,14,10.0
waveform,20,8,101,66,83,16,16,10.0
waveform,20,8,101,67,79,16,16,10.0
waveform,20,8,101,68,87,16,16,10.0
waveform,20,8,101,69,87,16,16,10.0
waveform,20,8,101,70,87,18,18,10.0
waveform,20,8,101,71,85,18,18,10.0
waveform,20,8,101,72,89,18,18,10.0
waveform,20,8,101,73,93,18,18,10.0
waveform,20,8,101,74,93,18,18,10.0
waveform,20,8,101,75,95,18,18,10.0
waveform,20,8,101,76,89,18,18,10.0
waveform,20,8,101,77,75,14,14,10.0
waveform,20,8,101,79,77,16,16,10.0
waveform,20,8,101,80,77,16,16,10.0
waveform,20,8,101,81,83,16,16,10.0
waveform,20,8,101,82,83,16,16,10.0
waveform,20,8,101,83,85,16,16,10.0
waveform,20,8,101,84,89,18,18,10.0
waveform,20,8,101,87,113,22,22,10.0
waveform,20,8,101,88,111,22,22,10.0
waveform,20,8,101,89,111,22,22,10.0
waveform,20,8,101,90,109,22,22,10.0
waveform,20,8,101,91,105,22,22,10.0
waveform,20,8,102,55,13,2,2,7.0
waveform,20,8,102,56,23,4,4,7.0
waveform,20,8,102,57,29,6,6,7.0
waveform,20,8,102,58,37,6,6,7.0
waveform,20,8,102,59,45,8,8,10.0
waveform,20,8,102,60,53,10,10,10.0
waveform,20,8,102,61,63,12,12,10.0
waveform,20,8,102,62,65,12,12,10.0
waveform,20,8,102,63,67,14,14,9.0
waveform,20,8,102,64,69,14,14,9.0
waveform,20,8,102,65,75,14,14,9.0
waveform,20,8,102,66,77,16,16,9.0
waveform,20,8,102,67,79,16,16,9.0
waveform,20,8,102,68,79,16,16,9.0
waveform,20,8,102,69,81,16,16,9.0
waveform,20,8,102,70,81,16,16,9.0
waveform,20,8,102,71,83,16,16,9.0
waveform,20,8,102,72,85,16,16,9.0
waveform,20,8,102,73,85,16,16,9.0
waveform,20,8,102,74,85,16,16,9.0
waveform,20,8,102,75,85,18,18,9.0
waveform,20,8,102,76,87,16,16,9.0
waveform,20,8,102,77,87,16,16,9.0
waveform,20,8,102,79,95,20,20,9.0
waveform,20,8,102,80,97,18,18,9.0
waveform,20,8,102,81,95,20,20,9.0
waveform,20,8,102,82,95,18,18,9.0
waveform,20,8,102,83,93,18,18,9.0
waveform,20,8,102,84,91,18,18,9.0
waveform,20,8,102,87,103,20,20,9.0
waveform,20,8,102,88,101,20,20,9.0
waveform,20,8,102,89,97,20,20,9.0
waveform,20,8,102,90,95,18,18,9.0
waveform,20,8,102,91,93,18,18,9.0
waveform,20,8,102,92,89,18,18,9.0
waveform,20,8,103,55,9,2,2,50.0
waveform,20,8,103,56,23,4,4,58.0
waveform,20,8,103,57,59,12,12,58.0
waveform,20,8,103,63,441,86,86,55.0
waveform,20,8,103,71,579,112,112,46.0
waveform,20,8,103,79,787,154,154,43.0
waveform,20,8,103,87,803,158,158,31.0
waveform,20,8,104,55,7,2,2,21.0
waveform,20,8,104,56,17,4,4,21.0
waveform,20,8,104,57,45,8,8,23.0
waveform,20,8,104,58,77,16,16,23.0
waveform,20,8,104,59,107,20,20,23.0
waveform,20,8,104,63,213,40,40,24.0
waveform,20,8,104,64,219,42,42,24.0
waveform,20,8,104,65,223,42,42,24.0
waveform,20,8,104,71,253,50,50,25.0
waveform,20,8,104,72,259,50,50,25.0
waveform,20,8,104,79,341,64,64,24.0
waveform,20,8,104,80,321,62,62,24.0
waveform,20,8,104,87,361,72,72,26.0
waveform,20,8,104,88,347,68,68,26.0
waveform,20,8,105,55,7,2,2,14.0
waveform,20,8,105,56,17,4,4,14.0
waveform,20,8,105,57,31,6,6,14.0
waveform,20,8,105,58,37,6,6,11.0
waveform,20,8,105,59,45,10,10,11.0
waveform,20,8,105,60,47,10,10,11.0
waveform,20,8,105,61,53,10,10,11.0
